id, timestamp, converged, ram_VmSize, ram_VmRSS, gpu_total, gpu_fest, gpu_pose_est, tf_row1, tf_row2, tf_row3, tf_row4, timestamp_post_capture, timestamp_post_fest, timestamp_post_pose_est, successful_count
68, 2024-09-09 07:36:37.472 UTC, 0, 16914042880, 179519488, 53364480, 43319040, 111360, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:37.498 UTC, 2024-09-09 07:36:37.545 UTC, 2024-09-09 07:36:37.908 UTC, 1
69, 2024-09-09 07:36:37.908 UTC, 1, 16914042880, 179466240, 53210880, 43246080, 30720, 0.749491 -0.455933 0.479987 -0.515663, -0.64716 -0.351873 0.676291 -6.56402, -0.139449 -0.817502 -0.558787 2.933, 0 0 0 1, 2024-09-09 07:36:37.935 UTC, 2024-09-09 07:36:37.993 UTC, 2024-09-09 07:36:38.533 UTC, 2
70, 2024-09-09 07:36:38.534 UTC, 0, 16914042880, 179437568, 53479680, 43196160, 349440, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:38.558 UTC, 2024-09-09 07:36:38.597 UTC, 2024-09-09 07:36:38.914 UTC, 2
71, 2024-09-09 07:36:38.915 UTC, 0, 16914505728, 180035584, 53882880, 43952640, 18446744073709547776, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:38.940 UTC, 2024-09-09 07:36:38.968 UTC, 2024-09-09 07:36:39.178 UTC, 2
72, 2024-09-09 07:36:39.178 UTC, 0, 16914505728, 180015104, 53786880, 44037120, 18446744073709367296, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:39.201 UTC, 2024-09-09 07:36:39.231 UTC, 2024-09-09 07:36:39.447 UTC, 2
73, 2024-09-09 07:36:39.448 UTC, 0, 16914505728, 180002816, 53706240, 43852800, 18446744073709470976, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:39.470 UTC, 2024-09-09 07:36:39.497 UTC, 2024-09-09 07:36:39.689 UTC, 2
74, 2024-09-09 07:36:39.689 UTC, 0, 16914505728, 179990528, 53890560, 43772160, 184320, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:39.713 UTC, 2024-09-09 07:36:39.735 UTC, 2024-09-09 07:36:39.871 UTC, 2
75, 2024-09-09 07:36:39.871 UTC, 0, 16914505728, 179970048, 53867520, 43868160, 65280, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:39.894 UTC, 2024-09-09 07:36:39.927 UTC, 2024-09-09 07:36:40.161 UTC, 2
76, 2024-09-09 07:36:40.161 UTC, 0, 16914505728, 179961856, 53621760, 43557120, 130560, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:40.184 UTC, 2024-09-09 07:36:40.201 UTC, 2024-09-09 07:36:40.330 UTC, 2
77, 2024-09-09 07:36:40.331 UTC, 0, 16914505728, 180162560, 53514240, 43499520, 80640, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:40.354 UTC, 2024-09-09 07:36:40.375 UTC, 2024-09-09 07:36:40.534 UTC, 2
